inventory_id,date_key,branch_id,product_id,stock_qty,reserved_qty,available_qty
STK-20251025-BR000-SKU015128SI,20251025,BR000,SKU015128SI,795,0,795
STK-20251025-BR000-SKU015128PI,20251025,BR000,SKU015128PI,930,0,930
STK-20251025-BR000-SKU015256BL,20251025,BR000,SKU015256BL,712,0,712
STK-20251025-BR000-SKU015256SI,20251025,BR000,SKU015256SI,744,0,744
STK-20251025-BR000-SKU015256PI,20251025,BR000,SKU015256PI,985,0,985
STK-20251025-BR000-SKU016128BL,20251025,BR000,SKU016128BL,632,0,632
STK-20251025-BR000-SKU016128SI,20251025,BR000,SKU016128SI,857,0,857
STK-20251025-BR000-SKU016128PI,20251025,BR000,SKU016128PI,686,0,686
STK-20251025-BR000-SKU016256BL,20251025,BR000,SKU016256BL,548,0,548
STK-20251025-BR000-SKU016256SI,20251025,BR000,SKU016256SI,855,0,855
STK-20251025-BR000-SKU016256PI,20251025,BR000,SKU016256PI,881,0,881
STK-20251025-BR000-SKU017128BL,20251025,BR000,SKU017128BL,658,0,658
STK-20251025-BR000-SKU017128SI,20251025,BR000,SKU017128SI,661,0,661
STK-20251025-BR000-SKU017128PI,20251025,BR000,SKU017128PI,617,0,617
STK-20251025-BR000-SKU017256BL,20251025,BR000,SKU017256BL,731,0,731
STK-20251025-BR000-SKU017256SI,20251025,BR000,SKU017256SI,682,0,682
STK-20251025-BR000-SKU017256PI,20251025,BR000,SKU017256PI,891,0,891
STK-20251025-BR001-SKU015128BL,20251025,BR001,SKU015128BL,198,86,112
STK-20251025-BR001-SKU015128SI,20251025,BR001,SKU015128SI,227,85,142
STK-20251025-BR001-SKU015128PI,20251025,BR001,SKU015128PI,204,86,118
STK-20251025-BR001-SKU015256BL,20251025,BR001,SKU015256BL,234,81,153
STK-20251025-BR001-SKU015256SI,20251025,BR001,SKU015256SI,191,84,107
STK-20251025-BR001-SKU015256PI,20251025,BR001,SKU015256PI,193,81,112
STK-20251025-BR001-SKU016128BL,20251025,BR001,SKU016128BL,199,155,44
STK-20251025-BR001-SKU016128SI,20251025,BR001,SKU016128SI,178,145,33
STK-20251025-BR001-SKU016128PI,20251025,BR001,SKU016128PI,170,143,27
STK-20251025-BR001-SKU016256BL,20251025,BR001,SKU016256BL,178,156,22
STK-20251025-BR001-SKU016256SI,20251025,BR001,SKU016256SI,154,147,7
STK-20251025-BR001-SKU016256PI,20251025,BR001,SKU016256PI,184,145,39
STK-20251025-BR001-SKU017128BL,20251025,BR001,SKU017128BL,200,199,1
STK-20251025-BR001-SKU017128SI,20251025,BR001,SKU017128SI,233,219,14
STK-20251025-BR001-SKU017128PI,20251025,BR001,SKU017128PI,236,226,10
STK-20251025-BR001-SKU017256BL,20251025,BR001,SKU017256BL,245,217,28
STK-20251025-BR001-SKU017256SI,20251025,BR001,SKU017256SI,235,210,25
STK-20251025-BR001-SKU017256PI,20251025,BR001,SKU017256PI,230,204,26
STK-20251025-BR002-SKU015128BL,20251025,BR002,SKU015128BL,249,97,152
STK-20251025-BR002-SKU015128SI,20251025,BR002,SKU015128SI,204,87,117
STK-20251025-BR002-SKU015128PI,20251025,BR002,SKU015128PI,210,89,121
STK-20251025-BR002-SKU015256BL,20251025,BR002,SKU015256BL,273,77,196
STK-20251025-BR002-SKU015256SI,20251025,BR002,SKU015256SI,169,89,80
STK-20251025-BR002-SKU015256PI,20251025,BR002,SKU015256PI,263,89,174
STK-20251025-BR002-SKU016128BL,20251025,BR002,SKU016128BL,184,146,38
STK-20251025-BR002-SKU016128SI,20251025,BR002,SKU016128SI,204,154,50
STK-20251025-BR002-SKU016128PI,20251025,BR002,SKU016128PI,150,134,16
STK-20251025-BR002-SKU016256BL,20251025,BR002,SKU016256BL,180,154,26
STK-20251025-BR002-SKU016256SI,20251025,BR002,SKU016256SI,187,150,37
STK-20251025-BR002-SKU016256PI,20251025,BR002,SKU016256PI,175,148,27
STK-20251025-BR002-SKU017128BL,20251025,BR002,SKU017128BL,222,198,24
STK-20251025-BR002-SKU017128SI,20251025,BR002,SKU017128SI,235,222,13
STK-20251025-BR002-SKU017128PI,20251025,BR002,SKU017128PI,242,210,32
STK-20251025-BR002-SKU017256BL,20251025,BR002,SKU017256BL,223,211,12
STK-20251025-BR002-SKU017256SI,20251025,BR002,SKU017256SI,243,204,39
STK-20251025-BR002-SKU017256PI,20251025,BR002,SKU017256PI,223,205,18
STK-20251025-BR003-SKU015128BL,20251025,BR003,SKU015128BL,215,88,127
STK-20251025-BR003-SKU015128SI,20251025,BR003,SKU015128SI,255,89,166
STK-20251025-BR003-SKU015128PI,20251025,BR003,SKU015128PI,200,92,108
STK-20251025-BR003-SKU015256BL,20251025,BR003,SKU015256BL,237,79,158
STK-20251025-BR003-SKU015256SI,20251025,BR003,SKU015256SI,256,102,154
STK-20251025-BR003-SKU015256PI,20251025,BR003,SKU015256PI,207,93,114
STK-20251025-BR003-SKU016128BL,20251025,BR003,SKU016128BL,171,137,34
STK-20251025-BR003-SKU016128SI,20251025,BR003,SKU016128SI,180,140,40
STK-20251025-BR003-SKU016128PI,20251025,BR003,SKU016128PI,180,153,27
STK-20251025-BR003-SKU016256BL,20251025,BR003,SKU016256BL,184,147,37
STK-20251025-BR003-SKU016256SI,20251025,BR003,SKU016256SI,179,172,7
STK-20251025-BR003-SKU016256PI,20251025,BR003,SKU016256PI,181,145,36
STK-20251025-BR003-SKU017128BL,20251025,BR003,SKU017128BL,234,217,17
STK-20251025-BR003-SKU017128SI,20251025,BR003,SKU017128SI,215,210,5
STK-20251025-BR003-SKU017128PI,20251025,BR003,SKU017128PI,237,229,8
STK-20251025-BR003-SKU017256BL,20251025,BR003,SKU017256BL,220,211,9
STK-20251025-BR003-SKU017256SI,20251025,BR003,SKU017256SI,277,252,25
STK-20251025-BR003-SKU017256PI,20251025,BR003,SKU017256PI,253,226,27
STK-20251025-BR004-SKU015128BL,20251025,BR004,SKU015128BL,183,81,102
STK-20251025-BR004-SKU015128SI,20251025,BR004,SKU015128SI,248,82,166
STK-20251025-BR004-SKU015128PI,20251025,BR004,SKU015128PI,244,79,165
STK-20251025-BR004-SKU015256BL,20251025,BR004,SKU015256BL,192,82,110
STK-20251025-BR004-SKU015256SI,20251025,BR004,SKU015256SI,194,81,113
STK-20251025-BR004-SKU015256PI,20251025,BR004,SKU015256PI,220,93,127
STK-20251025-BR004-SKU016128BL,20251025,BR004,SKU016128BL,165,146,19
STK-20251025-BR004-SKU016128SI,20251025,BR004,SKU016128SI,189,147,42
STK-20251025-BR004-SKU016128PI,20251025,BR004,SKU016128PI,169,143,26
STK-20251025-BR004-SKU016256BL,20251025,BR004,SKU016256BL,168,145,23
STK-20251025-BR004-SKU016256SI,20251025,BR004,SKU016256SI,159,139,20
STK-20251025-BR004-SKU016256PI,20251025,BR004,SKU016256PI,190,141,49
STK-20251025-BR004-SKU017128BL,20251025,BR004,SKU017128BL,256,234,22
STK-20251025-BR004-SKU017128SI,20251025,BR004,SKU017128SI,219,203,16
STK-20251025-BR004-SKU017128PI,20251025,BR004,SKU017128PI,242,239,3
STK-20251025-BR004-SKU017256BL,20251025,BR004,SKU017256BL,233,222,11
STK-20251025-BR004-SKU017256SI,20251025,BR004,SKU017256SI,228,213,15
STK-20251025-BR004-SKU017256PI,20251025,BR004,SKU017256PI,235,205,30
STK-20251025-BR005-SKU015128BL,20251025,BR005,SKU015128BL,195,77,118
STK-20251025-BR005-SKU015128SI,20251025,BR005,SKU015128SI,195,83,112
STK-20251025-BR005-SKU015128PI,20251025,BR005,SKU015128PI,241,86,155
STK-20251025-BR005-SKU015256BL,20251025,BR005,SKU015256BL,235,74,161
STK-20251025-BR005-SKU015256SI,20251025,BR005,SKU015256SI,259,79,180
STK-20251025-BR005-SKU015256PI,20251025,BR005,SKU015256PI,242,90,152
STK-20251025-BR005-SKU016128BL,20251025,BR005,SKU016128BL,177,141,36
STK-20251025-BR005-SKU016128SI,20251025,BR005,SKU016128SI,188,153,35
STK-20251025-BR005-SKU016128PI,20251025,BR005,SKU016128PI,187,141,46
STK-20251025-BR005-SKU016256BL,20251025,BR005,SKU016256BL,197,156,41
STK-20251025-BR005-SKU016256SI,20251025,BR005,SKU016256SI,149,143,6
STK-20251025-BR005-SKU016256PI,20251025,BR005,SKU016256PI,154,146,8
STK-20251025-BR005-SKU017128BL,20251025,BR005,SKU017128BL,253,218,35
STK-20251025-BR005-SKU017128SI,20251025,BR005,SKU017128SI,222,204,18
STK-20251025-BR005-SKU017128PI,20251025,BR005,SKU017128PI,247,223,24
STK-20251025-BR005-SKU017256BL,20251025,BR005,SKU017256BL,215,211,4
STK-20251025-BR005-SKU017256SI,20251025,BR005,SKU017256SI,215,200,15
STK-20251025-BR005-SKU017256PI,20251025,BR005,SKU017256PI,235,222,13
STK-20251026-BR000-SKU015128BL,20251026,BR000,SKU015128BL,644,0,644
STK-20251026-BR000-SKU015128SI,20251026,BR000,SKU015128SI,795,0,795
STK-20251026-BR000-SKU015128PI,20251026,BR000,SKU015128PI,930,0,930
STK-20251026-BR000-SKU015256BL,20251026,BR000,SKU015256BL,712,0,712
STK-20251026-BR000-SKU015256SI,20251026,BR000,SKU015256SI,744,0,744
STK-20251026-BR000-SKU015256PI,20251026,BR000,SKU015256PI,985,0,985
STK-20251026-BR000-SKU016128BL,20251026,BR000,SKU016128BL,632,0,632
STK-20251026-BR000-SKU016128SI,20251026,BR000,SKU016128SI,857,0,857
STK-20251026-BR000-SKU016128PI,20251026,BR000,SKU016128PI,686,0,686
STK-20251026-BR000-SKU016256BL,20251026,BR000,SKU016256BL,548,0,548
STK-20251026-BR000-SKU016256SI,20251026,BR000,SKU016256SI,855,0,855
STK-20251026-BR000-SKU016256PI,20251026,BR000,SKU016256PI,881,0,881
STK-20251026-BR000-SKU017128BL,20251026,BR000,SKU017128BL,658,0,658
STK-20251026-BR000-SKU017128SI,20251026,BR000,SKU017128SI,661,0,661
STK-20251026-BR000-SKU017128PI,20251026,BR000,SKU017128PI,617,0,617
STK-20251026-BR000-SKU017256BL,20251026,BR000,SKU017256BL,731,0,731
STK-20251026-BR000-SKU017256SI,20251026,BR000,SKU017256SI,682,0,682
STK-20251026-BR000-SKU017256PI,20251026,BR000,SKU017256PI,891,0,891
STK-20251026-BR001-SKU015128BL,20251026,BR001,SKU015128BL,197,87,110
STK-20251026-BR001-SKU015128SI,20251026,BR001,SKU015128SI,227,90,137
STK-20251026-BR001-SKU015128PI,20251026,BR001,SKU015128PI,201,88,113
STK-20251026-BR001-SKU015256BL,20251026,BR001,SKU015256BL,232,84,148
STK-20251026-BR001-SKU015256SI,20251026,BR001,SKU015256SI,188,82,106
STK-20251026-BR001-SKU015256PI,20251026,BR001,SKU015256PI,191,81,110
STK-20251026-BR001-SKU016128BL,20251026,BR001,SKU016128BL,199,160,39
STK-20251026-BR001-SKU016128SI,20251026,BR001,SKU016128SI,178,152,26
STK-20251026-BR001-SKU016128PI,20251026,BR001,SKU016128PI,170,152,18
STK-20251026-BR001-SKU016256BL,20251026,BR001,SKU016256BL,176,161,15
STK-20251026-BR001-SKU016256SI,20251026,BR001,SKU016256SI,154,153,1
STK-20251026-BR001-SKU016256PI,20251026,BR001,SKU016256PI,180,144,36
STK-20251026-BR001-SKU017128BL,20251026,BR001,SKU017128BL,231,197,34
STK-20251026-BR001-SKU017128SI,20251026,BR001,SKU017128SI,233,227,6
STK-20251026-BR001-SKU017128PI,20251026,BR001,SKU017128PI,224,221,3
STK-20251026-BR001-SKU017256BL,20251026,BR001,SKU017256BL,245,226,19
STK-20251026-BR001-SKU017256SI,20251026,BR001,SKU017256SI,235,222,13
STK-20251026-BR001-SKU017256PI,20251026,BR001,SKU017256PI,211,193,18
STK-20251026-BR002-SKU015128BL,20251026,BR002,SKU015128BL,241,93,148
STK-20251026-BR002-SKU015128SI,20251026,BR002,SKU015128SI,202,88,114
STK-20251026-BR002-SKU015128PI,20251026,BR002,SKU015128PI,210,95,115
STK-20251026-BR002-SKU015256BL,20251026,BR002,SKU015256BL,273,79,194
STK-20251026-BR002-SKU015256SI,20251026,BR002,SKU015256SI,168,89,79
STK-20251026-BR002-SKU015256PI,20251026,BR002,SKU015256PI,262,92,170
STK-20251026-BR002-SKU016128BL,20251026,BR002,SKU016128BL,181,144,37
STK-20251026-BR002-SKU016128SI,20251026,BR002,SKU016128SI,200,152,48
STK-20251026-BR002-SKU016128PI,20251026,BR002,SKU016128PI,149,135,14
STK-20251026-BR002-SKU016256BL,20251026,BR002,SKU016256BL,180,159,21
STK-20251026-BR002-SKU016256SI,20251026,BR002,SKU016256SI,184,150,34
STK-20251026-BR002-SKU016256PI,20251026,BR002,SKU016256PI,172,153,19
STK-20251026-BR002-SKU017128BL,20251026,BR002,SKU017128BL,222,204,18
STK-20251026-BR002-SKU017128SI,20251026,BR002,SKU017128SI,228,223,5
STK-20251026-BR002-SKU017128PI,20251026,BR002,SKU017128PI,238,220,18
STK-20251026-BR002-SKU017256BL,20251026,BR002,SKU017256BL,223,218,5
STK-20251026-BR002-SKU017256SI,20251026,BR002,SKU017256SI,239,207,32
STK-20251026-BR002-SKU017256PI,20251026,BR002,SKU017256PI,219,207,12
STK-20251026-BR003-SKU015128BL,20251026,BR003,SKU015128BL,211,90,121
STK-20251026-BR003-SKU015128SI,20251026,BR003,SKU015128SI,253,89,164
STK-20251026-BR003-SKU015128PI,20251026,BR003,SKU015128PI,200,95,105
STK-20251026-BR003-SKU015256BL,20251026,BR003,SKU015256BL,237,82,155
STK-20251026-BR003-SKU015256SI,20251026,BR003,SKU015256SI,255,102,153
STK-20251026-BR003-SKU015256PI,20251026,BR003,SKU015256PI,206,93,113
STK-20251026-BR003-SKU016128BL,20251026,BR003,SKU016128BL,169,141,28
STK-20251026-BR003-SKU016128SI,20251026,BR003,SKU016128SI,173,136,37
STK-20251026-BR003-SKU016128PI,20251026,BR003,SKU016128PI,180,160,20
STK-20251026-BR003-SKU016256BL,20251026,BR003,SKU016256BL,174,142,32
STK-20251026-BR003-SKU016256SI,20251026,BR003,SKU016256SI,169,165,4
STK-20251026-BR003-SKU016256PI,20251026,BR003,SKU016256PI,178,146,32
STK-20251026-BR003-SKU017128BL,20251026,BR003,SKU017128BL,219,208,11
STK-20251026-BR003-SKU017128SI,20251026,BR003,SKU017128SI,244,213,31
STK-20251026-BR003-SKU017128PI,20251026,BR003,SKU017128PI,249,225,24
STK-20251026-BR003-SKU017256BL,20251026,BR003,SKU017256BL,207,204,3
STK-20251026-BR003-SKU017256SI,20251026,BR003,SKU017256SI,263,248,15
STK-20251026-BR003-SKU017256PI,20251026,BR003,SKU017256PI,253,237,16
STK-20251026-BR004-SKU015128BL,20251026,BR004,SKU015128BL,181,81,100
STK-20251026-BR004-SKU015128SI,20251026,BR004,SKU015128SI,248,84,164
STK-20251026-BR004-SKU015128PI,20251026,BR004,SKU015128PI,244,80,164
STK-20251026-BR004-SKU015256BL,20251026,BR004,SKU015256BL,190,84,106
STK-20251026-BR004-SKU015256SI,20251026,BR004,SKU015256SI,193,83,110
STK-20251026-BR004-SKU015256PI,20251026,BR004,SKU015256PI,216,90,126
STK-20251026-BR004-SKU016128BL,20251026,BR004,SKU016128BL,165,150,15
STK-20251026-BR004-SKU016128SI,20251026,BR004,SKU016128SI,186,150,36
STK-20251026-BR004-SKU016128PI,20251026,BR004,SKU016128PI,169,144,25
STK-20251026-BR004-SKU016256BL,20251026,BR004,SKU016256BL,168,152,16
STK-20251026-BR004-SKU016256SI,20251026,BR004,SKU016256SI,159,141,18
STK-20251026-BR004-SKU016256PI,20251026,BR004,SKU016256PI,185,145,40
STK-20251026-BR004-SKU017128BL,20251026,BR004,SKU017128BL,248,234,14
STK-20251026-BR004-SKU017128SI,20251026,BR004,SKU017128SI,216,207,9
STK-20251026-BR004-SKU017128PI,20251026,BR004,SKU017128PI,272,239,33
STK-20251026-BR004-SKU017256BL,20251026,BR004,SKU017256BL,225,222,3
STK-20251026-BR004-SKU017256SI,20251026,BR004,SKU017256SI,224,222,2
STK-20251026-BR004-SKU017256PI,20251026,BR004,SKU017256PI,235,215,20
STK-20251026-BR005-SKU015128BL,20251026,BR005,SKU015128BL,193,79,114
STK-20251026-BR005-SKU015128SI,20251026,BR005,SKU015128SI,195,87,108
STK-20251026-BR005-SKU015128PI,20251026,BR005,SKU015128PI,241,87,154
STK-20251026-BR005-SKU015256BL,20251026,BR005,SKU015256BL,235,79,156
STK-20251026-BR005-SKU015256SI,20251026,BR005,SKU015256SI,259,80,179
STK-20251026-BR005-SKU015256PI,20251026,BR005,SKU015256PI,242,94,148
STK-20251026-BR005-SKU016128BL,20251026,BR005,SKU016128BL,169,136,33
STK-20251026-BR005-SKU016128SI,20251026,BR005,SKU016128SI,184,156,28
STK-20251026-BR005-SKU016128PI,20251026,BR005,SKU016128PI,185,141,44
STK-20251026-BR005-SKU016256BL,20251026,BR005,SKU016256BL,195,157,38
STK-20251026-BR005-SKU016256SI,20251026,BR005,SKU016256SI,147,146,1
STK-20251026-BR005-SKU016256PI,20251026,BR005,SKU016256PI,146,144,2
STK-20251026-BR005-SKU017128BL,20251026,BR005,SKU017128BL,249,218,31
STK-20251026-BR005-SKU017128SI,20251026,BR005,SKU017128SI,215,206,9
STK-20251026-BR005-SKU017128PI,20251026,BR005,SKU017128PI,241,224,17
STK-20251026-BR005-SKU017256BL,20251026,BR005,SKU017256BL,251,218,33
STK-20251026-BR005-SKU017256SI,20251026,BR005,SKU017256SI,209,205,4
STK-20251026-BR005-SKU017256PI,20251026,BR005,SKU017256PI,219,217,2
STK-20251027-BR000-SKU015128BL,20251027,BR000,SKU015128BL,644,0,644
STK-20251027-BR000-SKU015128SI,20251027,BR000,SKU015128SI,795,0,795
STK-20251027-BR000-SKU015128PI,20251027,BR000,SKU015128PI,930,0,930
STK-20251027-BR000-SKU015256BL,20251027,BR000,SKU015256BL,712,0,712
STK-20251027-BR000-SKU015256SI,20251027,BR000,SKU015256SI,744,0,744
STK-20251027-BR000-SKU015256PI,20251027,BR000,SKU015256PI,985,0,985
STK-20251027-BR000-SKU016128BL,20251027,BR000,SKU016128BL,632,0,632
STK-20251027-BR000-SKU016128SI,20251027,BR000,SKU016128SI,857,0,857
STK-20251027-BR000-SKU016128PI,20251027,BR000,SKU016128PI,686,0,686
STK-20251027-BR000-SKU016256BL,20251027,BR000,SKU016256BL,548,0,548
STK-20251027-BR000-SKU016256SI,20251027,BR000,SKU016256SI,855,0,855
STK-20251027-BR000-SKU016256PI,20251027,BR000,SKU016256PI,881,0,881
STK-20251027-BR000-SKU017128BL,20251027,BR000,SKU017128BL,658,0,658
STK-20251027-BR000-SKU017128SI,20251027,BR000,SKU017128SI,661,0,661
STK-20251027-BR000-SKU017128PI,20251027,BR000,SKU017128PI,617,0,617
STK-20251027-BR000-SKU017256BL,20251027,BR000,SKU017256BL,731,0,731
STK-20251027-BR000-SKU017256SI,20251027,BR000,SKU017256SI,682,0,682
STK-20251027-BR000-SKU017256PI,20251027,BR000,SKU017256PI,891,0,891
STK-20251027-BR001-SKU015128BL,20251027,BR001,SKU015128BL,197,90,107
STK-20251027-BR001-SKU015128SI,20251027,BR001,SKU015128SI,227,91,136
STK-20251027-BR001-SKU015128PI,20251027,BR001,SKU015128PI,197,85,112
STK-20251027-BR001-SKU015256BL,20251027,BR001,SKU015256BL,232,86,146
STK-20251027-BR001-SKU015256SI,20251027,BR001,SKU015256SI,187,82,105
STK-20251027-BR001-SKU015256PI,20251027,BR001,SKU015256PI,191,82,109
STK-20251027-BR001-SKU016128BL,20251027,BR001,SKU016128BL,196,165,31
STK-20251027-BR001-SKU016128SI,20251027,BR001,SKU016128SI,178,158,20
STK-20251027-BR001-SKU016128PI,20251027,BR001,SKU016128PI,167,156,11
STK-20251027-BR001-SKU016256BL,20251027,BR001,SKU016256BL,172,162,10
STK-20251027-BR001-SKU016256SI,20251027,BR001,SKU016256SI,187,150,37
STK-20251027-BR001-SKU016256PI,20251027,BR001,SKU016256PI,180,149,31
STK-20251027-BR001-SKU017128BL,20251027,BR001,SKU017128BL,228,203,25
STK-20251027-BR001-SKU017128SI,20251027,BR001,SKU017128SI,229,229,0
STK-20251027-BR001-SKU017128PI,20251027,BR001,SKU017128PI,257,228,29
STK-20251027-BR001-SKU017256BL,20251027,BR001,SKU017256BL,245,234,11
STK-20251027-BR001-SKU017256SI,20251027,BR001,SKU017256SI,227,224,3
STK-20251027-BR001-SKU017256PI,20251027,BR001,SKU017256PI,211,203,8
STK-20251027-BR002-SKU015128BL,20251027,BR002,SKU015128BL,241,94,147
STK-20251027-BR002-SKU015128SI,20251027,BR002,SKU015128SI,202,89,113
STK-20251027-BR002-SKU015128PI,20251027,BR002,SKU015128PI,208,94,114
STK-20251027-BR002-SKU015256BL,20251027,BR002,SKU015256BL,271,79,192
STK-20251027-BR002-SKU015256SI,20251027,BR002,SKU015256SI,162,85,77
STK-20251027-BR002-SKU015256PI,20251027,BR002,SKU015256PI,258,91,167
STK-20251027-BR002-SKU016128BL,20251027,BR002,SKU016128BL,181,149,32
STK-20251027-BR002-SKU016128SI,20251027,BR002,SKU016128SI,194,148,46
STK-20251027-BR002-SKU016128PI,20251027,BR002,SKU016128PI,145,135,10
STK-20251027-BR002-SKU016256BL,20251027,BR002,SKU016256BL,171,158,13
STK-20251027-BR002-SKU016256SI,20251027,BR002,SKU016256SI,184,154,30
STK-20251027-BR002-SKU016256PI,20251027,BR002,SKU016256PI,172,157,15
STK-20251027-BR002-SKU017128BL,20251027,BR002,SKU017128BL,218,212,6
STK-20251027-BR002-SKU017128SI,20251027,BR002,SKU017128SI,255,218,37
STK-20251027-BR002-SKU017128PI,20251027,BR002,SKU017128PI,238,229,9
STK-20251027-BR002-SKU017256BL,20251027,BR002,SKU017256BL,240,219,21
STK-20251027-BR002-SKU017256SI,20251027,BR002,SKU017256SI,232,209,23
STK-20251027-BR002-SKU017256PI,20251027,BR002,SKU017256PI,207,204,3
STK-20251027-BR003-SKU015128BL,20251027,BR003,SKU015128BL,211,93,118
STK-20251027-BR003-SKU015128SI,20251027,BR003,SKU015128SI,251,88,163
STK-20251027-BR003-SKU015128PI,20251027,BR003,SKU015128PI,197,93,104
STK-20251027-BR003-SKU015256BL,20251027,BR003,SKU015256BL,236,82,154
STK-20251027-BR003-SKU015256SI,20251027,BR003,SKU015256SI,253,102,151
STK-20251027-BR003-SKU015256PI,20251027,BR003,SKU015256PI,206,97,109
STK-20251027-BR003-SKU016128BL,20251027,BR003,SKU016128BL,169,148,21
STK-20251027-BR003-SKU016128SI,20251027,BR003,SKU016128SI,173,140,33
STK-20251027-BR003-SKU016128PI,20251027,BR003,SKU016128PI,172,156,16
STK-20251027-BR003-SKU016256BL,20251027,BR003,SKU016256BL,174,148,26
STK-20251027-BR003-SKU016256SI,20251027,BR003,SKU016256SI,193,167,26
STK-20251027-BR003-SKU016256PI,20251027,BR003,SKU016256PI,177,146,31
STK-20251027-BR003-SKU017128BL,20251027,BR003,SKU017128BL,213,209,4
STK-20251027-BR003-SKU017128SI,20251027,BR003,SKU017128SI,244,220,24
STK-20251027-BR003-SKU017128PI,20251027,BR003,SKU017128PI,249,235,14
STK-20251027-BR003-SKU017256BL,20251027,BR003,SKU017256BL,232,209,23
STK-20251027-BR003-SKU017256SI,20251027,BR003,SKU017256SI,251,244,7
STK-20251027-BR003-SKU017256PI,20251027,BR003,SKU017256PI,253,246,7
STK-20251027-BR004-SKU015128BL,20251027,BR004,SKU015128BL,181,82,99
STK-20251027-BR004-SKU015128SI,20251027,BR004,SKU015128SI,247,84,163
STK-20251027-BR004-SKU015128PI,20251027,BR004,SKU015128PI,243,80,163
STK-20251027-BR004-SKU015256BL,20251027,BR004,SKU015256BL,190,86,104
STK-20251027-BR004-SKU015256SI,20251027,BR004,SKU015256SI,193,86,107
STK-20251027-BR004-SKU015256PI,20251027,BR004,SKU015256PI,214,91,123
STK-20251027-BR004-SKU016128BL,20251027,BR004,SKU016128BL,163,157,6
STK-20251027-BR004-SKU016128SI,20251027,BR004,SKU016128SI,183,153,30
STK-20251027-BR004-SKU016128PI,20251027,BR004,SKU016128PI,169,151,18
STK-20251027-BR004-SKU016256BL,20251027,BR004,SKU016256BL,161,147,14
STK-20251027-BR004-SKU016256SI,20251027,BR004,SKU016256SI,157,144,13
STK-20251027-BR004-SKU016256PI,20251027,BR004,SKU016256PI,185,152,33
STK-20251027-BR004-SKU017128BL,20251027,BR004,SKU017128BL,248,244,4
STK-20251027-BR004-SKU017128SI,20251027,BR004,SKU017128SI,250,217,33
STK-20251027-BR004-SKU017128PI,20251027,BR004,SKU017128PI,255,231,24
STK-20251027-BR004-SKU017256BL,20251027,BR004,SKU017256BL,261,235,26
STK-20251027-BR004-SKU017256SI,20251027,BR004,SKU017256SI,253,221,32
STK-20251027-BR004-SKU017256PI,20251027,BR004,SKU017256PI,228,216,12
STK-20251027-BR005-SKU015128BL,20251027,BR005,SKU015128BL,193,80,113
STK-20251027-BR005-SKU015128SI,20251027,BR005,SKU015128SI,191,84,107
STK-20251027-BR005-SKU015128PI,20251027,BR005,SKU015128PI,241,92,149
STK-20251027-BR005-SKU015256BL,20251027,BR005,SKU015256BL,234,79,155
STK-20251027-BR005-SKU015256SI,20251027,BR005,SKU015256SI,257,84,173
STK-20251027-BR005-SKU015256PI,20251027,BR005,SKU015256PI,241,99,142
STK-20251027-BR005-SKU016128BL,20251027,BR005,SKU016128BL,169,143,26
STK-20251027-BR005-SKU016128SI,20251027,BR005,SKU016128SI,184,163,21
STK-20251027-BR005-SKU016128PI,20251027,BR005,SKU016128PI,176,135,41
STK-20251027-BR005-SKU016256BL,20251027,BR005,SKU016256BL,193,157,36
STK-20251027-BR005-SKU016256SI,20251027,BR005,SKU016256SI,184,149,35
STK-20251027-BR005-SKU016256PI,20251027,BR005,SKU016256PI,183,147,36
STK-20251027-BR005-SKU017128BL,20251027,BR005,SKU017128BL,244,227,17
STK-20251027-BR005-SKU017128SI,20251027,BR005,SKU017128SI,208,208,0
STK-20251027-BR005-SKU017128PI,20251027,BR005,SKU017128PI,230,221,9
STK-20251027-BR005-SKU017256BL,20251027,BR005,SKU017256BL,236,214,22
STK-20251027-BR005-SKU017256SI,20251027,BR005,SKU017256SI,232,210,22
STK-20251027-BR005-SKU017256PI,20251027,BR005,SKU017256PI,250,216,34
STK-20251028-BR000-SKU015128BL,20251028,BR000,SKU015128BL,644,0,644
STK-20251028-BR000-SKU015128SI,20251028,BR000,SKU015128SI,795,0,795
STK-20251028-BR000-SKU015128PI,20251028,BR000,SKU015128PI,930,0,930
STK-20251028-BR000-SKU015256BL,20251028,BR000,SKU015256BL,712,0,712
STK-20251028-BR000-SKU015256SI,20251028,BR000,SKU015256SI,744,0,744
STK-20251028-BR000-SKU015256PI,20251028,BR000,SKU015256PI,985,0,985
STK-20251028-BR000-SKU016128BL,20251028,BR000,SKU016128BL,632,0,632
STK-20251028-BR000-SKU016128SI,20251028,BR000,SKU016128SI,857,0,857
STK-20251028-BR000-SKU016128PI,20251028,BR000,SKU016128PI,686,0,686
STK-20251028-BR000-SKU016256BL,20251028,BR000,SKU016256BL,548,0,548
STK-20251028-BR000-SKU016256SI,20251028,BR000,SKU016256SI,855,0,855
STK-20251028-BR000-SKU016256PI,20251028,BR000,SKU016256PI,881,0,881
STK-20251028-BR000-SKU017128BL,20251028,BR000,SKU017128BL,658,0,658
STK-20251028-BR000-SKU017128SI,20251028,BR000,SKU017128SI,661,0,661
STK-20251028-BR000-SKU017128PI,20251028,BR000,SKU017128PI,617,0,617
STK-20251028-BR000-SKU017256BL,20251028,BR000,SKU017256BL,731,0,731
STK-20251028-BR000-SKU017256SI,20251028,BR000,SKU017256SI,682,0,682
